2024-07-06,10929.214
2024-07-07,10965.978
2024-07-08,10516.237
2024-07-09,8827.582
2024-07-10,4613.305
2024-07-11,4743.783
2024-07-12,882.482
2024-07-13,1299.110
2024-07-14,6215.630
2024-07-15,0
2024-07-16,10893.912
2024-07-17,10776.461
2024-07-18,10416.701
2024-07-19,10495.543
2024-07-20,10487.463
2024-07-21,10485.643
2024-07-22,10510.335
2024-07-23,10502.452
2024-07-24,10492.296
2024-07-25,10441.763
2024-07-26,10434.459
2024-07-27,10443.303
2024-07-28,10401.633
